index,budget,genres,id,popularity,release_date,revenue,runtime,spoken_languages,title,vote_average,vote_count
933,50000000,Action Adventure Comedy Western,6038,16.251204,2/6/2003,88323487,115,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Shanghai Knights,6,692
934,50000000,Adventure Animation Comedy Family,9975,9.894346,2/10/2006,69834815,86,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Curious George,6.2,106
935,50000000,Comedy Family Adventure Fantasy Romance,11451,12.050755,6/22/2005,66002004,101,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Herbie Fully Loaded,5.1,542
936,50000000,Thriller,12103,11.596207,9/28/2001,100020092,113,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Don't Say a Word,6,220
937,50000000,Fantasy Horror Action,60304,53.02787,1/17/2013,224803475,88,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Hansel & Gretel: Witch Hunters,5.7,3239
938,50000000,Thriller Drama,2251,14.382253,5/10/2002,119137784,124,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Unfaithful,6.3,276
939,50000000,Action Thriller Science Fiction Adventure,46529,43.450266,2/18/2011,144492830,109,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",I Am Number Four,5.9,1567
940,50000000,Drama Thriller,231,16.871194,11/23/2005,94000000,128,"[{""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fa"", ""name"": ""\u0641\u0627\u0631\u0633\u06cc""}, {""iso_639_1"": ""ur"", ""name"": ""\u0627\u0631\u062f\u0648""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Syriana,6.3,451
941,50000000,Action Drama History Thriller War,300671,42.526529,1/13/2016,69411370,144,"[{""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",13 Hours: The Secret Soldiers of Benghazi,7,938
942,50000000,Romance Animation Adventure Comedy Family,228326,34.890999,10/1/2014,97437106,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Book of Life,7.3,755
943,45000000,Thriller,9754,18.186026,2/10/2006,82800000,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Firewall,5.6,267
944,50000000,Crime Drama Thriller,66,13.576765,2/14/1997,50068310,121,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Absolute Power,6.4,223
945,50000000,Action Drama,4421,19.434672,8/22/1997,48169156,125,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",G.I. Jane,6,395
946,50000000,Drama Thriller Mystery,2649,62.925175,9/12/1997,109423648,129,"[{""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",The Game,7.5,1506
947,50000000,Horror Mystery,588,32.927994,4/21/2006,97607453,125,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Silent Hill,6.3,1067
948,0,Comedy,10393,14.837288,8/7/2000,0,118,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Replacements,6.1,203
949,50000000,Comedy,71552,39.920035,4/4/2012,234989584,113,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",American Reunion,6.1,1611
950,50000000,Action Adventure Crime Drama Mystery,9631,28.725621,7/29/1998,44547681,140,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Negotiator,6.8,582
951,50000000,Action Thriller,216282,20.566554,8/6/2014,160602194,89,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Into the Storm,5.8,817
952,50000000,Action Comedy Crime,306,20.333953,5/24/1994,119208989,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Beverly Hills Cop III,5.5,434
953,50000000,Comedy Horror Fantasy,928,33.98637,6/15/1990,41482207,106,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Gremlins 2: The New Batch,6.2,652
954,50000000,Drama,205587,42.472324,10/8/2014,83719388,141,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Judge,7.2,1417
955,50000000,Action Thriller,6623,15.931084,9/26/1997,0,124,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""sr"", ""name"": ""Srpski""}, {""iso_639_1"": ""bs"", ""name"": ""Bosanski""}, {""iso_639_1"": ""hr"", ""name"": ""Hrvatski""}]",The Peacemaker,5.8,255
956,45000000,Horror Action Science Fiction,1577,29.880122,9/10/2004,129394835,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Resident Evil: Apocalypse,6.1,1267
957,50000000,Comedy Romance,9801,28.803802,11/10/2004,40203020,108,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""th"", ""name"": ""\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Bridget Jones: The Edge of Reason,6.1,750
958,50000000,Thriller Crime Drama,2116,14.993459,10/3/2003,55495563,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Out of Time,6.1,298
959,50000000,Action Thriller,9624,9.114168,2/18/1994,49000000,102,"[{""iso_639_1"": ""cs"", ""name"": ""\u010cesk\u00fd""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",On Deadly Ground,4.5,104
960,50000000,Adventure Family Science Fiction,14199,12.31101,6/10/2005,69425966,92,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Adventures of Sharkboy and Lavagirl,4.4,269
961,40000000,Drama Adventure Romance Thriller,1907,41.362082,2/11/2000,144056873,119,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""hr"", ""name"": ""Hrvatski""}, {""iso_639_1"": ""sv"", ""name"": ""svenska""}, {""iso_639_1"": ""th"", ""name"": ""\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22""}]",The Beach,6.3,1233
962,50000000,Drama Comedy Romance,4599,13.298205,5/27/2004,49718611,119,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Raising Helen,5.9,189
963,40000000,Action Crime Thriller,22832,19.085403,9/29/2009,60462347,99,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Ninja Assassin,6.2,371
964,50000000,Drama Romance,10390,9.622345,9/17/1999,0,137,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",For Love of the Game,6.3,88
965,50000000,Drama Thriller Crime,9879,11.106006,6/28/1996,113309743,115,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Striptease,4.4,205
966,50000000,Family Comedy,38579,12.25622,6/4/2010,83761844,87,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Marmaduke,5,149
967,50000000,Drama Fantasy,44603,13.365715,10/15/2010,105197635,129,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Hereafter,5.8,510
968,50000000,Crime Drama Thriller,11892,16.167093,4/19/2002,56714147,120,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Murder by Numbers,6,268
969,50000000,Action Adventure Crime Thriller,9691,23.073933,10/6/1995,30303072,132,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""nl"", ""name"": ""Nederlands""}]",Assassins,6,387
970,50000000,Crime Drama Thriller,1248,6.567065,2/6/2007,82169884,121,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Hannibal Rising,6,654
971,50000000,Comedy Drama Romance,12220,6.22577,10/13/1999,58900031,95,"[{""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",The Story of Us,5.9,75
972,44000000,Action Adventure Romance Science Fiction Thriller,72710,42.933027,3/22/2013,63327201,125,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Host,6,1817
973,50000000,Action Drama Mystery Thriller Crime,10782,19.226763,4/18/2003,42792561,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Basic,6.2,286
974,50000000,Crime Drama Mystery Thriller,9573,10.089065,8/4/2002,26199517,110,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Blood Work,6.1,206
975,50000000,Drama Thriller Crime,4959,13.391833,2/3/2009,60161391,118,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",The International,6,368
976,50000000,Action Adventure Science Fiction Thriller,10061,21.637234,8/9/1996,42277365,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Escape from L.A.,5.6,373
977,70000000,Adventure Animation Family Fantasy Science Fiction,10386,61.245957,8/6/1999,23159305,86,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Iron Giant,7.6,1436
978,50000000,Adventure Comedy Drama,421,25.237969,12/10/2004,34808403,119,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""is"", ""name"": ""\u00cdslenska""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""tl"", ""name"": """"}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",The Life Aquatic with Steve Zissou,7.1,775
979,50000000,War Action Drama History Thriller,316152,21.589393,6/24/2016,25035950,139,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Free State of Jones,6.6,428
980,50000000,Drama Thriller Crime,11615,22.442241,2/21/2003,38955598,130,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",The Life of David Gale,7.3,480
981,40000000,Comedy Action,13498,6.004422,2/25/2005,0,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Man of the House,5.4,120
982,50000000,Action Crime Drama Mystery Thriller,241554,74.64653,3/11/2015,71561644,114,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Run All Night,6.3,1148
983,51500000,Thriller Crime Mystery,2252,35.481169,9/14/2007,55112356,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""tr"", ""name"": ""T\u00fcrk\u00e7e""}, {""iso_639_1"": ""uk"", ""name"": ""\u0423\u043a\u0440\u0430\u0457\u043d\u0441\u044c\u043a\u0438\u0439""}, {""iso_639_1"": ""ur"", ""name"": ""\u0627\u0631\u062f\u0648""}]",Eastern Promises,7.2,848
984,50000000,Action Thriller Adventure Crime,11968,14.723467,9/30/2005,44434439,110,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Into the Blue,5.8,458
985,60000000,Adventure Drama Action History War,10047,21.084542,10/18/1999,66976317,148,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}]",The Messenger: The Story of Joan of Arc,6.2,367
986,49900000,Comedy,38319,21.408222,4/8/2011,26121638,102,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Your Highness,5.2,501
987,50000000,Drama Thriller Mystery,69668,19.267479,9/30/2011,38502340,84,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Dream House,5.8,391
988,50000000,Action Drama Thriller,9770,3.314004,11/7/1997,10541523,114,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Mad City,5.9,81
989,50000000,Action Adventure Comedy Family,11212,21.312186,7/1/1994,16671505,99,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Baby's Day Out,5.8,274
990,50000000,Drama History Romance,10533,7.44268,10/13/1995,10382407,135,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Scarlet Letter,5.5,108
991,22000000,Drama Thriller,38363,12.54949,5/20/2010,24188922,108,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Fair Game,6.5,235
992,50000000,Action Crime,9923,18.394571,9/22/2005,22944502,127,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}]",Domino,6,444
993,50000000,Action Thriller Mystery Romance,11863,8.189406,10/13/1995,9851610,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Jade,5.2,44
994,50000000,Action Thriller Science Fiction,18501,27.631262,9/3/2009,40828540,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Gamer,5.6,760
995,60000000,Fantasy Drama Romance,109491,40.721373,2/13/2013,60052138,124,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Beautiful Creatures,5.6,984
996,55000000,Comedy Crime Drama Thriller,9275,11.329727,3/28/2002,0,109,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Death to Smoochy,5.9,132
997,50000000,Comedy,329833,37.253774,2/6/2016,55969000,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Zoolander 2,4.7,797
998,50000000,Comedy Crime,12634,6.397388,1/30/2004,6808550,88,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Big Bounce,5,76
999,60000000,Comedy Drama Romance Science Fiction,10416,2.275331,3/3/2000,0,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",What Planet Are You From?,5.4,37
1000,50000000,Fantasy Thriller Action Crime,47327,30.387148,2/24/2011,28931401,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Drive Angry,5.3,600
1001,50000000,Action Adventure Science Fiction Thriller,15268,8.139676,2/27/2009,12764201,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Street Fighter: The Legend of Chun-Li,3.9,112
1002,49000000,Action Science Fiction Thriller,10796,21.746245,11/2/2001,72700000,87,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The One,5.7,437
1003,49000000,Action Comedy Thriller Crime Mystery,9548,2.808428,7/11/1990,20423389,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Adventures of Ford Fairlane,6.2,71
1004,50000000,Drama Comedy,18947,31.02233,4/1/2009,36348784,116,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Boat That Rocked,7.2,666
1005,48000000,Thriller Drama Crime,1900,25.170217,12/27/2000,207515725,147,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Traffic,6.9,562
1006,48000000,Adventure Action,89,80.972475,5/24/1989,474171806,127,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""el"", ""name"": ""\u03b5\u03bb\u03bb\u03b7\u03bd\u03b9\u03ba\u03ac""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Indiana Jones and the Last Crusade,7.6,3152
1007,0,Drama Romance,96724,26.38704,9/6/2012,68929150,130,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Anna Karenina,6.5,639
1008,49000000,Crime Action Science Fiction,198184,116.700319,3/4/2015,104399548,120,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Chappie,6.6,3062
1009,73000000,Drama Mystery Thriller Crime,9481,33.884459,11/4/1999,151493655,118,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Bone Collector,6.5,826
1010,48000000,Crime Drama Thriller,4547,53.043124,3/29/2002,196397415,111,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Panic Room,6.5,1267
1011,0,Horror,53953,0.716764,8/8/2006,0,0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}]",The Tooth Fairy,4.3,13
1012,75000000,Action Adventure Comedy,6415,34.973086,9/27/1999,108000000,114,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}]",Three Kings,6.6,692
1013,50000000,Crime Thriller,181283,40.371098,3/15/2015,3324330,137,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Child 44,6.1,547
1014,48000000,Adventure Comedy,9896,18.60049,7/30/2001,85498534,112,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Rat Race,6,518
1015,48000000,Drama Science Fiction,167,30.920075,10/22/2001,50315140,120,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",K-PAX,7.1,695
1016,0,Comedy Fantasy Romance Science Fiction,11232,11.940711,12/25/2001,0,118,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Kate & Leopold,6,418
1017,48000000,Fantasy Comedy Romance,1636,19.348007,10/19/2000,90383208,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Bedazzled,5.6,512
1018,58000000,Music Drama Crime Romance,2148,8.59075,12/14/1984,25928721,127,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",The Cotton Club,6.6,68
1019,55000000,Western,5176,48.801089,9/6/2007,70016220,122,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",3:10 to Yuma,6.9,1188
1020,48000000,Thriller Action,260346,88.844777,12/16/2014,325771424,109,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Taken 3,6.1,2200
1021,48000000,Romance Comedy Crime,1389,16.000178,6/26/1998,77745568,123,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Out of Sight,6.5,333
1022,47000000,Comedy Drama Thriller,9894,19.525659,6/10/1996,102825796,96,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Cable Guy,5.7,594
1023,0,Drama,7504,1.246883,9/16/1998,528972,101,"[{""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}]",Earth,6.6,9
1024,47000000,Adventure Action Comedy Thriller Crime,8592,7.859226,6/15/1990,103738726,103,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Dick Tracy,5.9,251
1025,48000000,Drama Crime Romance,913,18.102572,8/6/1999,124305181,113,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Thomas Crown Affair,6.6,339
1026,48000000,Comedy Drama Romance,11091,7.226115,10/19/2001,35743308,132,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Riding in Cars with Boys,6.5,103
1027,15000000,Action Adventure Thriller War,1368,63.071046,10/22/1982,125212904,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",First Blood,7.2,1488
1028,0,Drama Science Fiction Adventure Mystery,593,24.132271,3/20/1972,0,167,"[{""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Solaris,7.7,357
1029,47000000,Animation Comedy Family Fantasy Science Fiction,5393,10.410933,9/14/2006,38085778,75,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Happily N'Ever After,4.6,104
1030,47000000,Drama Horror Thriller Romance,9095,6.067212,2/23/1996,12379402,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Mary Reilly,5.7,74
1031,38000000,Comedy Romance,8874,15.401855,6/19/1997,299288605,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",My Best Friend's Wedding,6.3,584
1032,0,Comedy Romance,11467,10.698929,7/17/2001,0,102,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",America's Sweethearts,5.5,252
1033,46000000,Crime Mystery Thriller,320,41.322708,5/24/2002,113714830,118,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Insomnia,6.8,1148
1034,46000000,Science Fiction Action Adventure Thriller,199,25.6713,11/21/1996,150000000,111,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Star Trek: First Contact,7,661
1035,47000000,Action Western Drama Fantasy Thriller,20533,22.581313,6/18/2010,10539000,80,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Jonah Hex,4.4,420
1036,46000000,Drama Thriller Mystery War,10684,12.971122,7/4/1996,100860818,117,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Courage Under Fire,6.2,232
1037,45000000,Comedy,1624,26.721386,3/21/1997,181000000,86,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Liar Liar,6.4,1424
1038,25000000,Crime Drama Thriller,325789,24.672234,7/13/2016,15436808,127,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",The Infiltrator,6.6,573
1039,46000000,Drama History War,113464,0.146783,5/4/1981,5200000,140,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Inchon,6.5,2
1040,46000000,Fantasy Comedy Family,888,28.964162,5/26/1994,341631208,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Flintstones,5,543
1041,45000000,Action Crime Thriller,82675,49.353524,9/27/2012,376141306,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""tr"", ""name"": ""T\u00fcrk\u00e7e""}, {""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}]",Taken 2,6.1,2757
1042,48000000,Comedy,4256,36.585509,10/24/2003,220673217,84,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Scary Movie 3,5.8,912
1043,45000000,Comedy Crime Action,1493,32.624355,12/14/2000,212000000,111,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Miss Congeniality,6.1,961
